INFO - 07:23:04: collecting all words and their counts
INFO - 07:23:04: PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
INFO - 07:26:22: EPOCH 0 - PROGRESS: at 9.23% examples, 2071976 words/s, in_qsize 56, out_qsize 7
INFO - 07:26:23: EPOCH 0 - PROGRESS: at 9.60% examples, 2072793 words/s, in_qsize 64, out_qsize 6
INFO - 07:26:24: EPOCH 0 - PROGRESS: at 9.94% examples, 2071461 words/s, in_qsize 61, out_qsize 2
INFO - 07:26:25: EPOCH 0 - PROGRESS: at 10.31% examples, 2070840 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:26: EPOCH 0 - PROGRESS: at 10.68% examples, 2069020 words/s, in_qsize 58, out_qsize 5
INFO - 07:26:27: EPOCH 0 - PROGRESS: at 11.07% examples, 2070568 words/s, in_qsize 64, out_qsize 5
INFO - 07:26:28: EPOCH 0 - PROGRESS: at 11.49% examples, 2071697 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:29: EPOCH 0 - PROGRESS: at 11.88% examples, 2069827 words/s, in_qsize 61, out_qsize 2
INFO - 07:26:30: EPOCH 0 - PROGRESS: at 12.31% examples, 2070293 words/s, in_qsize 62, out_qsize 1
INFO - 07:26:32: EPOCH 0 - PROGRESS: at 12.72% examples, 2069230 words/s, in_qsize 59, out_qsize 4
INFO - 07:26:33: EPOCH 0 - PROGRESS: at 13.13% examples, 2070339 words/s, in_qsize 62, out_qsize 1
INFO - 07:26:34: EPOCH 0 - PROGRESS: at 13.56% examples, 2071464 words/s, in_qsize 60, out_qsize 3
INFO - 07:26:35: EPOCH 0 - PROGRESS: at 13.97% examples, 2070484 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:36: EPOCH 0 - PROGRESS: at 14.40% examples, 2070827 words/s, in_qsize 61, out_qsize 2
INFO - 07:26:37: EPOCH 0 - PROGRESS: at 14.83% examples, 2070147 words/s, in_qsize 62, out_qsize 1
INFO - 07:26:38: EPOCH 0 - PROGRESS: at 15.27% examples, 2069588 words/s, in_qsize 58, out_qsize 5
INFO - 07:26:39: EPOCH 0 - PROGRESS: at 15.71% examples, 2069875 words/s, in_qsize 60, out_qsize 3
INFO - 07:26:40: EPOCH 0 - PROGRESS: at 16.17% examples, 2070855 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:41: EPOCH 0 - PROGRESS: at 16.62% examples, 2069668 words/s, in_qsize 61, out_qsize 2
INFO - 07:26:42: EPOCH 0 - PROGRESS: at 17.03% examples, 2066628 words/s, in_qsize 60, out_qsize 3
INFO - 07:26:43: EPOCH 0 - PROGRESS: at 17.54% examples, 2067144 words/s, in_qsize 64, out_qsize 0
INFO - 07:26:44: EPOCH 0 - PROGRESS: at 18.01% examples, 2067278 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:45: EPOCH 0 - PROGRESS: at 18.51% examples, 2067078 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:46: EPOCH 0 - PROGRESS: at 19.01% examples, 2066047 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:47: EPOCH 0 - PROGRESS: at 19.51% examples, 2064842 words/s, in_qsize 61, out_qsize 2
INFO - 07:26:48: EPOCH 0 - PROGRESS: at 20.03% examples, 2064451 words/s, in_qsize 59, out_qsize 4
INFO - 07:26:49: EPOCH 0 - PROGRESS: at 20.54% examples, 2065463 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:50: EPOCH 0 - PROGRESS: at 21.05% examples, 2064298 words/s, in_qsize 60, out_qsize 3
INFO - 07:26:51: EPOCH 0 - PROGRESS: at 21.54% examples, 2063280 words/s, in_qsize 60, out_qsize 3
INFO - 07:26:52: EPOCH 0 - PROGRESS: at 22.07% examples, 2062968 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:53: EPOCH 0 - PROGRESS: at 22.57% examples, 2062585 words/s, in_qsize 64, out_qsize 1
INFO - 07:26:54: EPOCH 0 - PROGRESS: at 23.08% examples, 2062840 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:55: EPOCH 0 - PROGRESS: at 23.58% examples, 2062738 words/s, in_qsize 63, out_qsize 0
INFO - 07:26:56: EPOCH 0 - PROGRESS: at 24.08% examples, 2061621 words/s, in_qsize 61, out_qsize 2
INFO - 07:26:57: EPOCH 0 - PROGRESS: at 24.59% examples, 2061802 words/s, in_qsize 61, out_qsize 2
INFO - 07:26:58: EPOCH 0 - PROGRESS: at 25.11% examples, 2061173 words/s, in_qsize 56, out_qsize 7
INFO - 07:26:59: EPOCH 0 - PROGRESS: at 25.65% examples, 2061091 words/s, in_qsize 59, out_qsize 4
INFO - 07:27:00: EPOCH 0 - PROGRESS: at 26.11% examples, 2060774 words/s, in_qsize 64, out_qsize 1
INFO - 07:27:01: EPOCH 0 - PROGRESS: at 26.61% examples, 2060051 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:02: EPOCH 0 - PROGRESS: at 27.17% examples, 2059314 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:03: EPOCH 0 - PROGRESS: at 27.69% examples, 2058465 words/s, in_qsize 58, out_qsize 5
INFO - 07:27:04: EPOCH 0 - PROGRESS: at 28.35% examples, 2059385 words/s, in_qsize 59, out_qsize 4
INFO - 07:27:05: EPOCH 0 - PROGRESS: at 28.92% examples, 2057738 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:06: EPOCH 0 - PROGRESS: at 29.52% examples, 2057213 words/s, in_qsize 60, out_qsize 3
INFO - 07:27:07: EPOCH 0 - PROGRESS: at 30.09% examples, 2057124 words/s, in_qsize 63, out_qsize 6
INFO - 07:27:08: EPOCH 0 - PROGRESS: at 30.70% examples, 2057867 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:09: EPOCH 0 - PROGRESS: at 31.25% examples, 2057302 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:10: EPOCH 0 - PROGRESS: at 31.89% examples, 2056926 words/s, in_qsize 64, out_qsize 0
INFO - 07:27:11: EPOCH 0 - PROGRESS: at 32.51% examples, 2056552 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:12: EPOCH 0 - PROGRESS: at 33.11% examples, 2055997 words/s, in_qsize 59, out_qsize 4
INFO - 07:27:13: EPOCH 0 - PROGRESS: at 33.71% examples, 2056875 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:14: EPOCH 0 - PROGRESS: at 34.31% examples, 2056389 words/s, in_qsize 64, out_qsize 0
INFO - 07:27:15: EPOCH 0 - PROGRESS: at 34.92% examples, 2056463 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:16: EPOCH 0 - PROGRESS: at 35.54% examples, 2056196 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:17: EPOCH 0 - PROGRESS: at 36.12% examples, 2056088 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:18: EPOCH 0 - PROGRESS: at 36.72% examples, 2055784 words/s, in_qsize 60, out_qsize 3
INFO - 07:27:19: EPOCH 0 - PROGRESS: at 37.28% examples, 2055917 words/s, in_qsize 57, out_qsize 6
INFO - 07:27:20: EPOCH 0 - PROGRESS: at 37.86% examples, 2055677 words/s, in_qsize 61, out_qsize 2
INFO - 07:27:21: EPOCH 0 - PROGRESS: at 38.45% examples, 2054613 words/s, in_qsize 58, out_qsize 5
INFO - 07:27:22: EPOCH 0 - PROGRESS: at 39.06% examples, 2054899 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:23: EPOCH 0 - PROGRESS: at 39.63% examples, 2054814 words/s, in_qsize 58, out_qsize 5
INFO - 07:27:24: EPOCH 0 - PROGRESS: at 40.32% examples, 2054465 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:25: EPOCH 0 - PROGRESS: at 40.97% examples, 2054280 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:26: EPOCH 0 - PROGRESS: at 41.58% examples, 2054221 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:27: EPOCH 0 - PROGRESS: at 42.18% examples, 2053941 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:28: EPOCH 0 - PROGRESS: at 42.79% examples, 2053032 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:29: EPOCH 0 - PROGRESS: at 43.41% examples, 2052883 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:30: EPOCH 0 - PROGRESS: at 43.99% examples, 2052291 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:31: EPOCH 0 - PROGRESS: at 44.59% examples, 2051965 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:32: EPOCH 0 - PROGRESS: at 45.20% examples, 2052240 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:33: EPOCH 0 - PROGRESS: at 45.79% examples, 2051998 words/s, in_qsize 61, out_qsize 2
INFO - 07:27:34: EPOCH 0 - PROGRESS: at 46.37% examples, 2051474 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:35: EPOCH 0 - PROGRESS: at 47.03% examples, 2051071 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:36: EPOCH 0 - PROGRESS: at 47.62% examples, 2050639 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:37: EPOCH 0 - PROGRESS: at 48.25% examples, 2050951 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:38: EPOCH 0 - PROGRESS: at 48.88% examples, 2051005 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:39: EPOCH 0 - PROGRESS: at 49.50% examples, 2050227 words/s, in_qsize 61, out_qsize 2
INFO - 07:27:40: EPOCH 0 - PROGRESS: at 50.14% examples, 2049779 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:41: EPOCH 0 - PROGRESS: at 50.75% examples, 2049934 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:42: EPOCH 0 - PROGRESS: at 51.27% examples, 2050207 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:43: EPOCH 0 - PROGRESS: at 51.85% examples, 2049761 words/s, in_qsize 60, out_qsize 3
INFO - 07:27:44: EPOCH 0 - PROGRESS: at 52.44% examples, 2049247 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:45: EPOCH 0 - PROGRESS: at 53.05% examples, 2048735 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:46: EPOCH 0 - PROGRESS: at 53.72% examples, 2048775 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:47: EPOCH 0 - PROGRESS: at 54.37% examples, 2049271 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:48: EPOCH 0 - PROGRESS: at 54.97% examples, 2049150 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:49: EPOCH 0 - PROGRESS: at 55.56% examples, 2048727 words/s, in_qsize 57, out_qsize 6
INFO - 07:27:50: EPOCH 0 - PROGRESS: at 56.16% examples, 2048488 words/s, in_qsize 60, out_qsize 3
INFO - 07:27:51: EPOCH 0 - PROGRESS: at 56.76% examples, 2048014 words/s, in_qsize 60, out_qsize 3
INFO - 07:27:52: EPOCH 0 - PROGRESS: at 57.38% examples, 2047927 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:53: EPOCH 0 - PROGRESS: at 58.03% examples, 2047552 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:54: EPOCH 0 - PROGRESS: at 58.70% examples, 2047205 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:55: EPOCH 0 - PROGRESS: at 59.33% examples, 2046681 words/s, in_qsize 60, out_qsize 3
INFO - 07:27:56: EPOCH 0 - PROGRESS: at 59.91% examples, 2046835 words/s, in_qsize 62, out_qsize 1
INFO - 07:27:57: EPOCH 0 - PROGRESS: at 60.52% examples, 2046810 words/s, in_qsize 63, out_qsize 0
INFO - 07:27:58: EPOCH 0 - PROGRESS: at 61.12% examples, 2046762 words/s, in_qsize 56, out_qsize 7
INFO - 07:27:59: EPOCH 0 - PROGRESS: at 61.67% examples, 2046011 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:00: EPOCH 0 - PROGRESS: at 62.30% examples, 2045806 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:01: EPOCH 0 - PROGRESS: at 62.94% examples, 2045442 words/s, in_qsize 64, out_qsize 0
INFO - 07:28:02: EPOCH 0 - PROGRESS: at 63.56% examples, 2045291 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:03: EPOCH 0 - PROGRESS: at 64.21% examples, 2045490 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:05: EPOCH 0 - PROGRESS: at 64.82% examples, 2044661 words/s, in_qsize 58, out_qsize 5
INFO - 07:28:06: EPOCH 0 - PROGRESS: at 65.46% examples, 2044855 words/s, in_qsize 64, out_qsize 0
INFO - 07:28:07: EPOCH 0 - PROGRESS: at 66.09% examples, 2044568 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:08: EPOCH 0 - PROGRESS: at 66.76% examples, 2044366 words/s, in_qsize 60, out_qsize 3
INFO - 07:28:09: EPOCH 0 - PROGRESS: at 67.38% examples, 2044438 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:10: EPOCH 0 - PROGRESS: at 68.01% examples, 2043652 words/s, in_qsize 57, out_qsize 6
INFO - 07:28:11: EPOCH 0 - PROGRESS: at 68.62% examples, 2043592 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:12: EPOCH 0 - PROGRESS: at 69.21% examples, 2043213 words/s, in_qsize 63, out_qsize 5
INFO - 07:28:13: EPOCH 0 - PROGRESS: at 69.91% examples, 2043418 words/s, in_qsize 60, out_qsize 3
INFO - 07:28:14: EPOCH 0 - PROGRESS: at 70.59% examples, 2043084 words/s, in_qsize 60, out_qsize 3
INFO - 07:28:15: EPOCH 0 - PROGRESS: at 71.21% examples, 2042857 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:16: EPOCH 0 - PROGRESS: at 71.85% examples, 2042619 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:17: EPOCH 0 - PROGRESS: at 72.48% examples, 2041846 words/s, in_qsize 57, out_qsize 6
INFO - 07:28:18: EPOCH 0 - PROGRESS: at 73.19% examples, 2042411 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:19: EPOCH 0 - PROGRESS: at 73.83% examples, 2042256 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:20: EPOCH 0 - PROGRESS: at 74.52% examples, 2042355 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:21: EPOCH 0 - PROGRESS: at 75.15% examples, 2042211 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:22: EPOCH 0 - PROGRESS: at 75.80% examples, 2041784 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:23: EPOCH 0 - PROGRESS: at 76.46% examples, 2041652 words/s, in_qsize 60, out_qsize 3
INFO - 07:28:24: EPOCH 0 - PROGRESS: at 77.10% examples, 2041543 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:25: EPOCH 0 - PROGRESS: at 77.77% examples, 2041356 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:26: EPOCH 0 - PROGRESS: at 78.39% examples, 2041028 words/s, in_qsize 64, out_qsize 0
INFO - 07:28:27: EPOCH 0 - PROGRESS: at 79.06% examples, 2040628 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:28: EPOCH 0 - PROGRESS: at 79.74% examples, 2040512 words/s, in_qsize 59, out_qsize 4
INFO - 07:28:29: EPOCH 0 - PROGRESS: at 80.44% examples, 2040628 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:30: EPOCH 0 - PROGRESS: at 81.06% examples, 2040419 words/s, in_qsize 59, out_qsize 4
INFO - 07:28:31: EPOCH 0 - PROGRESS: at 81.72% examples, 2040732 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:32: EPOCH 0 - PROGRESS: at 82.33% examples, 2040685 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:33: EPOCH 0 - PROGRESS: at 82.98% examples, 2040644 words/s, in_qsize 60, out_qsize 3
INFO - 07:28:34: EPOCH 0 - PROGRESS: at 83.59% examples, 2040529 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:35: EPOCH 0 - PROGRESS: at 84.27% examples, 2040661 words/s, in_qsize 60, out_qsize 3
INFO - 07:28:36: EPOCH 0 - PROGRESS: at 84.93% examples, 2040307 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:37: EPOCH 0 - PROGRESS: at 85.54% examples, 2040340 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:38: EPOCH 0 - PROGRESS: at 86.14% examples, 2040594 words/s, in_qsize 59, out_qsize 4
INFO - 07:28:39: EPOCH 0 - PROGRESS: at 86.72% examples, 2040075 words/s, in_qsize 64, out_qsize 1
INFO - 07:28:40: EPOCH 0 - PROGRESS: at 87.36% examples, 2040282 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:41: EPOCH 0 - PROGRESS: at 88.02% examples, 2040276 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:42: EPOCH 0 - PROGRESS: at 88.64% examples, 2039857 words/s, in_qsize 60, out_qsize 3
INFO - 07:28:43: EPOCH 0 - PROGRESS: at 89.25% examples, 2039886 words/s, in_qsize 58, out_qsize 5
INFO - 07:28:44: EPOCH 0 - PROGRESS: at 89.91% examples, 2039705 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:45: EPOCH 0 - PROGRESS: at 90.56% examples, 2039548 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:46: EPOCH 0 - PROGRESS: at 91.20% examples, 2039238 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:47: EPOCH 0 - PROGRESS: at 91.88% examples, 2039162 words/s, in_qsize 64, out_qsize 4
INFO - 07:28:48: EPOCH 0 - PROGRESS: at 92.52% examples, 2039773 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:49: EPOCH 0 - PROGRESS: at 93.17% examples, 2039861 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:50: EPOCH 0 - PROGRESS: at 93.75% examples, 2039507 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:51: EPOCH 0 - PROGRESS: at 94.35% examples, 2039245 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:52: EPOCH 0 - PROGRESS: at 94.95% examples, 2039560 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:53: EPOCH 0 - PROGRESS: at 95.53% examples, 2039396 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:54: EPOCH 0 - PROGRESS: at 96.14% examples, 2039273 words/s, in_qsize 61, out_qsize 2
INFO - 07:28:55: EPOCH 0 - PROGRESS: at 96.74% examples, 2039046 words/s, in_qsize 62, out_qsize 1
INFO - 07:28:56: EPOCH 0 - PROGRESS: at 97.38% examples, 2039053 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:57: EPOCH 0 - PROGRESS: at 98.01% examples, 2038901 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:58: EPOCH 0 - PROGRESS: at 98.67% examples, 2038807 words/s, in_qsize 63, out_qsize 0
INFO - 07:28:59: EPOCH 0 - PROGRESS: at 99.31% examples, 2038663 words/s, in_qsize 63, out_qsize 0
INFO - 07:29:00: EPOCH 0: training on 414058576 raw words (401526740 effective words) took 196.9s, 2038843 effective words/s
INFO - 07:29:00: Word2Vec lifecycle event {'msg': 'training on 414058576 raw words (401526740 effective words) took 197.3s, 2035068 effective words/s', 'datetime': '2025-10-02T07:29:00.575316', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'train'}
INFO - 07:29:00: Word2Vec lifecycle event {'params': 'Word2Vec<vocab=417858, vector_size=100, alpha=0.025>', 'datetime': '2025-10-02T07:29:00.575658', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'created'}
INFO - 08:17:42: Word2Vec lifecycle event {'fname_or_handle': 'wiki_sample_20_prcnt_model', 'separately': 'None', 'sep_limit': 10485760, 'ignore': frozenset(), 'datetime': '2025-10-02T08:17:42.359850', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'saving'}
INFO - 08:17:42: storing np array 'vectors' to wiki_sample_20_prcnt_model.wv.vectors.npy
INFO - 08:17:43: storing np array 'syn1neg' to wiki_sample_20_prcnt_model.syn1neg.npy
INFO - 08:17:45: not storing attribute cum_table
INFO - 08:17:45: saved wiki_sample_20_prcnt_model
INFO - 08:52:46: collecting all words and their counts
INFO - 08:52:46: PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
INFO - 08:52:46: PROGRESS: at sentence #10000, processed 3646001 words, keeping 221975 word types
INFO - 08:52:47: PROGRESS: at sentence #20000, processed 7267236 words, keeping 345965 word types
INFO - 08:52:47: PROGRESS: at sentence #30000, processed 11056819 words, keeping 459360 word types
INFO - 08:52:47: PROGRESS: at sentence #40000, processed 14744713 words, keeping 548415 word types
INFO - 08:52:48: PROGRESS: at sentence #50000, processed 18384445 words, keeping 629131 word types
INFO - 08:52:48: PROGRESS: at sentence #60000, processed 22147429 words, keeping 710581 word types
INFO - 08:52:49: PROGRESS: at sentence #70000, processed 25861501 words, keeping 780609 word types
INFO - 08:52:49: PROGRESS: at sentence #80000, processed 29587886 words, keeping 848132 word types
INFO - 08:52:50: PROGRESS: at sentence #90000, processed 33252090 words, keeping 916448 word types
INFO - 08:52:50: PROGRESS: at sentence #100000, processed 36869844 words, keeping 974846 word types
INFO - 08:52:51: PROGRESS: at sentence #110000, processed 40476743 words, keeping 1034353 word types
INFO - 08:52:51: PROGRESS: at sentence #120000, processed 44168911 words, keeping 1093310 word types
INFO - 08:52:52: PROGRESS: at sentence #130000, processed 48045528 words, keeping 1151010 word types
INFO - 08:52:52: PROGRESS: at sentence #140000, processed 51706839 words, keeping 1203504 word types
INFO - 08:52:53: PROGRESS: at sentence #150000, processed 55367012 words, keeping 1255964 word types
INFO - 08:52:53: PROGRESS: at sentence #160000, processed 58998698 words, keeping 1305047 word types
INFO - 08:52:53: PROGRESS: at sentence #170000, processed 62816680 words, keeping 1359276 word types
INFO - 08:52:54: PROGRESS: at sentence #180000, processed 66640515 words, keeping 1411069 word types
INFO - 08:52:55: PROGRESS: at sentence #190000, processed 70416074 words, keeping 1460564 word types
INFO - 08:52:55: PROGRESS: at sentence #200000, processed 74145062 words, keeping 1511456 word types
INFO - 08:52:55: PROGRESS: at sentence #210000, processed 77826323 words, keeping 1554190 word types
INFO - 08:52:56: PROGRESS: at sentence #220000, processed 81533011 words, keeping 1602959 word types
INFO - 08:52:56: PROGRESS: at sentence #230000, processed 85305959 words, keeping 1649612 word types
INFO - 08:52:57: PROGRESS: at sentence #240000, processed 89158611 words, keeping 1695595 word types
INFO - 08:52:57: PROGRESS: at sentence #250000, processed 92798459 words, keeping 1738805 word types
INFO - 08:52:58: PROGRESS: at sentence #260000, processed 96552231 words, keeping 1780449 word types
INFO - 08:52:58: PROGRESS: at sentence #270000, processed 100276346 words, keeping 1819200 word types
INFO - 08:52:59: PROGRESS: at sentence #280000, processed 103971753 words, keeping 1857998 word types
INFO - 08:52:59: PROGRESS: at sentence #290000, processed 107654156 words, keeping 1898693 word types
INFO - 08:53:00: PROGRESS: at sentence #300000, processed 111481695 words, keeping 1940835 word types
INFO - 08:53:00: PROGRESS: at sentence #310000, processed 115268278 words, keeping 1982974 word types
INFO - 08:53:01: PROGRESS: at sentence #320000, processed 118839806 words, keeping 2018605 word types
INFO - 08:53:01: PROGRESS: at sentence #330000, processed 122634607 words, keeping 2054741 word types
INFO - 08:53:02: PROGRESS: at sentence #340000, processed 126342363 words, keeping 2093174 word types
INFO - 08:53:02: PROGRESS: at sentence #350000, processed 130016763 words, keeping 2131879 word types
INFO - 08:53:03: PROGRESS: at sentence #360000, processed 133636594 words, keeping 2169885 word types
INFO - 08:53:03: PROGRESS: at sentence #370000, processed 137325048 words, keeping 2208189 word types
INFO - 08:53:04: PROGRESS: at sentence #380000, processed 141049507 words, keeping 2243271 word types
INFO - 08:53:04: PROGRESS: at sentence #390000, processed 144757285 words, keeping 2284488 word types
INFO - 08:53:05: PROGRESS: at sentence #400000, processed 148515252 words, keeping 2323074 word types
INFO - 08:53:05: PROGRESS: at sentence #410000, processed 152296513 words, keeping 2357902 word types
INFO - 08:53:06: PROGRESS: at sentence #420000, processed 155883628 words, keeping 2390551 word types
INFO - 08:53:06: PROGRESS: at sentence #430000, processed 159570210 words, keeping 2423422 word types
INFO - 08:53:07: PROGRESS: at sentence #440000, processed 163277676 words, keeping 2458703 word types
INFO - 08:53:07: PROGRESS: at sentence #450000, processed 166921622 words, keeping 2490109 word types
INFO - 08:53:08: PROGRESS: at sentence #460000, processed 170634622 words, keeping 2523253 word types
INFO - 08:53:08: PROGRESS: at sentence #470000, processed 174375113 words, keeping 2557663 word types
INFO - 08:53:09: PROGRESS: at sentence #480000, processed 178084344 words, keeping 2590276 word types
INFO - 08:53:09: PROGRESS: at sentence #490000, processed 181837507 words, keeping 2623205 word types
INFO - 08:53:10: PROGRESS: at sentence #500000, processed 185596426 words, keeping 2655503 word types
INFO - 08:53:10: PROGRESS: at sentence #510000, processed 189407724 words, keeping 2687938 word types
INFO - 08:53:11: PROGRESS: at sentence #520000, processed 193059491 words, keeping 2720588 word types
INFO - 08:53:11: PROGRESS: at sentence #530000, processed 196700973 words, keeping 2751980 word types
INFO - 08:53:12: PROGRESS: at sentence #540000, processed 200404094 words, keeping 2782229 word types
INFO - 08:53:12: PROGRESS: at sentence #550000, processed 204156968 words, keeping 2813611 word types
INFO - 08:53:13: collected 2837373 word types from a corpus of 207140500 raw words and 557896 sentences
INFO - 08:53:13: Creating a fresh vocabulary
INFO - 08:53:14: Word2Vec lifecycle event {'msg': 'effective_min_count=20 retains 266800 unique words (9.40% of original 2837373, drops 2570573)', 'datetime': '2025-10-02T08:53:14.175356', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
INFO - 08:53:14: Word2Vec lifecycle event {'msg': 'effective_min_count=20 leaves 199897762 word corpus (96.50% of original 207140500, drops 7242738)', 'datetime': '2025-10-02T08:53:14.175492', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
INFO - 08:53:14: deleting the raw counts dictionary of 2837373 items
INFO - 08:53:15: sample=0.001 downsamples 3 most-common words
INFO - 08:53:15: Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 199734454.5155172 word corpus (99.9%% of prior 199897762)', 'datetime': '2025-10-02T08:53:15.298214', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
INFO - 08:53:16: estimated required memory for 266800 words and 100 dimensions: 346840000 bytes
INFO - 08:53:16: resetting layer weights
INFO - 08:53:16: Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2025-10-02T08:53:16.958026', 'gensim': '4.3.3', 'python': '3.12.11 (main, Sep 18 2025, 19:47:19) [Clang 20.1.4 ]', 'platform': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'event': 'build_vocab'}
